UserId, DisplayName, PostCount, CommentCount, TotalScore
71418, daxterss, 3, 2, 0
74281, Muhammad Hanif Sarwari, 9, 2, 0
74906, C. Rutscher, 3, 3, 0
75249, user75249, 3, 1, 0
75390, James Liu, 6, 2, 0
75468, user2015915, 7, 2, 0
75849, thushv89, 2, 2, 0
71838, Kinkade, 5, 2, 0
75934, Hun Cho, 6, 1, 0
57564, Javed Khan, 9, 8, 0
77169, Parth Sindhu, 3, 1, 0
77743, Sean Mirchi, 8, 3, 0
77809, drh0use, 5, 1, 0
78853, Kevin Hoopes, 3, 2, 0
59892, black_cat, 7, 2, 0
79490, user_12, 4, 1, 0
8368, Samizdat, 3, 1, 0
9225, Quantopik, 13, 5, 0
9394, Eric Baldwin, 4, 1, 0
9492, SeanOCVN, 2, 1, 0
10416, joy, 15, 1, 0
10983, psql, 5, 1, 0
12949, user12949, 3, 1, 0
13056, MD Luffy, 9, 1, 0
13457, Anuj Gupta, 18, 4, 0
13596, André Risnes, 6, 4, 0
10683, MD004, 15, 3, 0
14044, scf, 9, 4, 0
14154, okebz, 6, 2, 0
14267, Ildar Gabdrakhmanov, 3, 2, 0
588, tokestermw, 6, 1, 0
15157, user2075215, 3, 3, 0
16558, ImperativelyAblative, 3, 3, 0
16735, Fhurrur, 4, 1, 0
16001, Rabbit, 2, 2, 0
10049, EngineeredBrain, 18, 1, 0
18682, Bob, 10, 1, 0
21414, Xeqtr, 7, 3, 0
23911, JDL, 4, 1, 0
24024, 3x89g2, 1, 4, 0
24946, Mat_python, 3, 1, 0
25923, Arvind Gurjar, 3, 1, 0
27094, Andronik, 3, 1, 0
2975, deong, 4, 1, 0
27741, Pinkesh Badjatiya, 12, 6, 0
27962, Thiedent, 19, 2, 0
28209, AGentleRose, 5, 2, 0
28367, user34018, 5, 2, 0
29086, GGamba, 3, 1, 0
28291, Kasia Kulma, 10, 5, 0
31017, Eddie Eddie, 6, 3, 0
31361, Lorenzo Perone, 4, 2, 0
30898, John, 3, 2, 0
32490, Capie, 3, 1, 0
33171, dirtysocks45, 14, 7, 0
33613, hacker harry, 3, 1, 0
33831, CARTMAN, 3, 1, 0
29345, user1670773, 3, 1, 0
37809, lostlostlostlostlost, 2, 1, 0
38419, Yangguang, 4, 1, 0
8995, Pinocchio, 1, 2, 0
38678, shalu, 3, 3, 0
33718, Josh, 3, 3, 0
20589, learning, 7, 7, 0
41990, Daniel, 3, 1, 0
42058, CrankMuffler, 7, 7, 0
42322, ziggystar, 4, 1, 0
28542, Gabriel Fair, 15, 1, 0
43159, pedrogfp, 3, 1, 0
44187, lknguyen, 3, 2, 0
44198, henk.henkert, 6, 1, 0
45197, Carlos G. Oliver, 3, 1, 0
45224, Nikhil Wagh, 3, 3, 0
46301, RSSharma, 3, 5, 0
47600, sspp, 7, 2, 0
47561, Silas Berger, 7, 1, 0
49299, FullofDill, 1, 1, 0
50405, Marisa, 11, 1, 0
50706, Eduard Gelman, 6, 2, 0
51604, sssam, 2, 1, 0
51771, Sagar Dawda, 8, 11, 0
51999, Haytam, 3, 2, 0
29203, VanillaSpinIce, 5, 2, 0
53464, Daniiar Berdikulov, 4, 2, 0
54044, Bertrand, 13, 7, 0
53639, Nedzad G, 2, 1, 0
54364, Ali, 4, 2, 0
56164, gen, 9, 4, 0
57130, Econ_matrix, 24, 1, 0
57890, faysal, 3, 1, 0
58061, MKMZ, 3, 1, 0
59445, kmichael08, 6, 1, 0
59504, Solomon Kidanu, 3, 1, 0
60756, Vinay Varma, 6, 2, 0
61406, Amruth Lakkavaram, 21, 6, 0
52974, Rahul Deora, 5, 2, 0
63487, dog fish, 6, 2, 0
63767, Ammar Ahmed, 10, 3, 0
64569, Pramod, 5, 2, 0
64830, Andrew, 11, 3, 0
65052, user1023110, 3, 1, 0
38330, Sam Hammamy, 3, 1, 0
26617, Ashish Tyagi, 3, 1, 0
67504, David Atlas, 3, 2, 0
68276, Kang_Kai, 3, 1, 0
68377, Vinay Kumar G, 5, 6, 0
74364, Veshnu Ramakrishnan, 6, 1, 0
69275, Alex Skarulis, 3, 2, 0
60240, Javi, 2, 5, 0
70055, suraj, 3, 1, 0
70241, khaoula, 3, 1, 0
70603, Vivek Rmk, 11, 4, 0
70662, Abhinav Thapper, 4, 1, 0
70830, Bill, 3, 1, 0
65546, Sophil, 3, 1, 0
41699, user570593, 11, 2, 0
58199, Rajesh, 4, 1, 0
73512, anjani, 7, 4, 0
50444, Greem666, 9, 1, 0
74719, Jay, 53, 7, 0
75678, hari charan vihari, 4, 1, 0
76032, Axois, 13, 1, 0
77052, Jack, 9, 4, 0
77868, Suhail Wali, 3, 1, 0
78024, team, 4, 2, 0
79102, Top Lit, 6, 3, 0
79293, Diana, 8, 1, 0
426, idclark, 11, 3, 0
2515, Dynamic Stardust, 17, 6, 0
3203, papacostas, 3, 2, 0
3457, user1269942, 4, 5, 0
3551, user3131969, 3, 1, 0
8714, Johannes Bauer, 4, 1, 0
8692, Brett, 3, 1, 0
10270, Majid Einian, 3, 1, 0
11080, Dirk Nachbar, 7, 4, 0
13447, Luis Alves, 4, 1, 0
13505, Harsh, 14, 7, 0
16337, ds21, 3, 1, 0
17423, alwaysaskingquestions, 8, 4, 0
17702, bl0b, 4, 1, 0
19278, Luv Agarwal, 3, 1, 0
17594, Sam, 5, 1, 0
23262, atkat12, 4, 3, 0
24290, hps, 3, 2, 0
23480, Atte Juvonen, 18, 5, 0
24837, Babak, 6, 1, 0
24719, Pedro Alves, 28, 6, 0
27287, luosha865, 3, 1, 0
27621, fortune_pickle, 3, 1, 0
27896, Bob van Luijt, 3, 1, 0
29799, Yannis, 5, 1, 0
30094, intoML, 3, 1, 0
2840, user4959, 2, 1, 0
31960, Yuval Adam, 8, 2, 0
32177, Grasshopper, 5, 4, 0
32723, Aleksey Nozdryn-Plotnicki, 1, 1, 0
32361, Chaine, 13, 5, 0
34284, Jake W, 3, 3, 0
37549, user1419243, 4, 1, 0
39820, yichudu, 11, 3, 0
40584, Sid Prasad, 6, 4, 0
41200, YJ Kim, 4, 1, 0
41922, DN1, 6, 2, 0
29967, Mithun Ghosh, 9, 2, 0
8251, shadow_dev, 5, 1, 0
45545, Santhosh, 8, 4, 0
45930, Ashok DS, 3, 3, 0
49491, sc20d, 3, 1, 0
49598, mlgal55, 6, 1, 0
51856, sanjie, 3, 1, 0
52442, Chaney, 7, 1, 0
52555, composerMike, 11, 6, 0
52618, Soyol, 12, 2, 0
43514, Emile D., 7, 4, 0
56522, dayuloli, 3, 1, 0
31220, John, 4, 2, 0
57664, John Allard, 7, 3, 0
57729, cuser, 3, 3, 0
58083, Jacob B, 19, 5, 0
58444, Shaotao Li, 2, 1, 0
58629, marianstefi20, 7, 2, 0
59016, Fandekasp, 10, 2, 0
59136, Nickolas Papanikolaou, 8, 3, 0
59267, FrankZhu, 1, 2, 0
59456, Bode , 3, 1, 0
61096, dinesh patro, 3, 2, 0
62077, Howa Begum, 7, 3, 0
62064, Avishay Shapira, 4, 2, 0
63629, Prhld, 10, 1, 0
3085, Jordan Bentley, 3, 1, 0
63540, treutm, 14, 9, 0
65268, fitting, 4, 1, 0
65166, Fouzi TAKELAIT, 6, 4, 0
65823, baddy, 6, 5, 0
67154, user2447587, 3, 1, 0
67246, huzefa Ratlamwala, 6, 1, 0
67561, Thibaud Martinez, 5, 1, 0
68367, Dishant Kothia, 15, 2, 0
68519, Skander Hamdi, 3, 1, 0
70152, Anju, 7, 2, 0
70795, I'mAnAccountantIKnowAlotOfMath, 2, 2, 0
71104, Tuetschek, 3, 1, 0
73446, Brontosaurs, 5, 1, 0
73525, Rabbo Pasch, 4, 2, 0
73897, nealous3, 4, 1, 0
73751, Arun, 3, 1, 0
75244, data_analyst, 8, 3, 0
75534, avsolatorio, 3, 3, 0
75691, BorangeOrange1337, 3, 2, 0
76077, Glork, 3, 1, 0
62507, Yossi Levy, 1, 1, 0
76781, rick_moody, 3, 1, 0
77360, kakarotto, 14, 11, 0
65193, hendrik, 2, 3, 0
77928, Nowroz Islam, 5, 3, 0
70293, Shreyas Moolya, 7, 1, 0
78161, amin msh, 5, 2, 0
78495, Alex Cipcigan Ratiu, 3, 1, 0
78564, Adarsh Kumar, 4, 1, 0
78873, Việt England, 6, 2, 0
78997, Lionell, 7, 1, 0
79502, all.west, 3, 1, 0
45573, myseun, 3, 3, 0
79934, bogovicj, 3, 1, 0
80035, Omer Beden, 3, 1, 0
80406, Gilberto, 4, 4, 0
74110, R.A, 7, 4, 0
3083, Jane Wayne, 5, 4, 0
8410, Leon, 3, 1, 0
8774, hlin117, 11, 5, 0
8240, user137927, 15, 1, 0
9281, bmurauer, 3, 1, 0
9771, Felipe, 4, 3, 0
10427, Jareth Holt, 5, 1, 0
690, vonjd, 4, 5, 0
12932, Seppo Enarvi, 4, 1, 0
14200, jmvllt, 14, 4, 0
14989, ricksmt, 5, 4, 0
16310, John Hass, 8, 1, 0
16943, Paritosh Tiwari, 3, 1, 0
14736, Mpizos Dimitris, 15, 5, 0
8237, Qbik, 5, 3, 0
21995, Drey, 6, 6, 0
23091, Hohyun Jung, 5, 1, 0
23304, Makarand, 3, 1, 0
23511, Bruno KM, 9, 1, 0
25537, Pauline, 3, 2, 0
26211, stats0007, 11, 2, 0
26606, Shankar Narayan G S, 4, 2, 0
25766, Shamy, 9, 1, 0
28234, JeffThompson, 4, 1, 0
28581, luisfer, 4, 1, 0
28726, Bryan Lee, 3, 2, 0
29434, H.H, 3, 1, 0
29801, Dan Temkin, 9, 3, 0
30450, Jon Burgess, 3, 1, 0
30406, Baktaawar, 8, 5, 0
32153, lengthy_preamble, 3, 1, 0
26700, c-chavez, 5, 1, 0
35723, Alex, 3, 3, 0
30964, Eumenedies, 5, 5, 0
38460, steve zissou, 4, 1, 0
39153, jlh, 1, 1, 0
39706, Vladimircape, 15, 3, 0
39827, pfredriksen, 3, 3, 0
40800, Isha, 4, 1, 0
43458, Karthik Shanmukha, 7, 6, 0
29912, Konstantin, 10, 5, 0
44901, Oceanic, 3, 1, 0
45148, Murtaza, 1, 1, 0
45185, huddy, 7, 3, 0
45756, MerklT, 6, 1, 0
45762, MaxouMask, 3, 7, 0
45965, George, 3, 2, 0
45271, malocho, 4, 2, 0
40051, kRazzy R, 4, 2, 0
46616, Dominik, 2, 2, 0
47011, Kay Lamerigts, 6, 2, 0
44044, porfgian, 9, 3, 0
50386, M Sef, 9, 2, 0
51344, jaiprakash prajapati, 4, 2, 0
49227, Bill Ancalagon the black, 4, 1, 0
51811, GAURAV SRIVASTAVA, 6, 2, 0
52506, Bishakha Kumari, 4, 3, 0
51845, lstodd, 13, 3, 0
52553, heneryville, 5, 1, 0
52820, rosy, 9, 3, 0
53575, a_a_a, 9, 1, 0
27222, Milos, 3, 1, 0
54442, Manza, 8, 2, 0
44305, M.F, 15, 8, 0
54581, Omkaar.K, 8, 5, 0
56363, Axl, 2, 3, 0
56536, Giannis M. Bakagiannis, 1, 1, 0
46523, Johnathan Brown, 4, 6, 0
54509, stefanLopez, 12, 5, 0
58725, R M, 3, 2, 0
57454, Alerra, 9, 2, 0
44648, Nils Schlüter, 4, 2, 0
60550, subash poudel, 18, 13, 0
61449, Jardeson Barbosa, 3, 1, 0
61486, shahzeb haider, 6, 2, 0
61587, Khan9797, 6, 2, 0
61841, caspinos, 3, 1, 0
61941, Tuyen, 22, 14, 0
60967, Gregory Rut, 3, 1, 0
64200, J_H, 5, 4, 0
64758, Saha, 20, 3, 0
22039, Dom, 4, 1, 0
62018, Spring, 28, 18, 0
66753, yesiamabdul, 4, 1, 0
68740, Srule, 3, 1, 0
68491, Neha Bhushan, 7, 1, 0
17356, Eli Korvigo, 6, 1, 0
69758, Pujan Paudel, 6, 1, 0
69942, Andrew Cheong, 6, 1, 0
70307, Sajid Ahmed, 10, 3, 0
70342, SuperCodeBrah, 17, 5, 0
70843, Shreya, 4, 6, 0
71823, Lucien Ledune, 6, 1, 0
73104, Amanda, 9, 4, 0
74271, mobelahcen, 6, 1, 0
74797, Esoemah, 3, 1, 0
75222, me4gqp, 3, 2, 0
75787, Prashanth, 4, 1, 0
73890, thiago_lira, 5, 3, 0
76295, uday more, 6, 1, 0
76579, Nilton Junior, 10, 1, 0
50191, Jeff Xi, 1, 1, 0
78007, rmdcunha, 4, 1, 0
78050, Plamena Koleva, 3, 1, 0
59, MCP_infiltrator, 6, 5, 0
534, trienism, 8, 2, 0
2614, BigDataDude, 10, 2, 0
5027, Jideobi Benedine Ofomah, 8, 3, 0
5043, SRS, 49, 23, 0
8386, latefreak, 3, 1, 0
8517, Alex S Kinman, 45, 8, 0
9684, s1x, 4, 3, 0
10102, dlewin, 7, 1, 0
10803, Willie Wheeler, 4, 5, 0
10832, the3rdNotch, 4, 2, 0
1359, Gábor Bakos, 1, 5, 0
12222, DoubleDouble, 2, 2, 0
13754, NowhereToHide, 3, 2, 0
12985, user308827, 22, 5, 0
15372, Manfred Eppe, 6, 2, 0
18458, interface, 3, 2, 0
18660, oalbrecht, 3, 1, 0
19260, Kristijan, 9, 1, 0
20475, rudolfovic, 6, 2, 0
17346, jcrudy, 1, 1, 0
23301, Jordan Epstein, 3, 1, 0
23910, Trilarion, 8, 3, 0
26194, Julien Marrec, 5, 3, 0
27303, avaj, 3, 1, 0
27356, timekeeper, 2, 4, 0
27506, Justin, 3, 1, 0
27710, maxxxx, 3, 3, 0
27854, MysticForce, 3, 3, 0
29236, seinecle, 3, 3, 0
32905, simeon, 6, 3, 0
33051, Erel Segal-Halevi, 11, 2, 0
33393, Ernst Dinkelmann, 4, 6, 0
34063, PTDS, 3, 1, 0
29767, Paddy, 7, 3, 0
35812, asdfkjasdfjk, 10, 3, 0
37022, Lucas Lorenz, 4, 3, 0
37200, Flair, 3, 2, 0
38440, ampanmdagaba, 7, 1, 0
40736, ODP, 16, 7, 0
41557, shiva, 47, 7, 0
41828, churchurnaan, 3, 2, 0
44340, THerzog, 4, 1, 0
44396, Gorlan, 6, 2, 0
46402, mg9893, 3, 3, 0
47635, Juan Chô, 4, 1, 0
47687, Zhao Yi, 4, 1, 0
26448, juan Isaza, 3, 1, 0
50939, GrandeurH, 3, 1, 0
51322, Xylitoly, 3, 1, 0
51716, snehal sharma, 3, 1, 0
51852, zxorbit, 4, 1, 0
52440, Patrick, 6, 1, 0
52527, Kiwy, 6, 1, 0
52532, Wael Dimassi, 4, 1, 0
51839, Kristada673, 29, 1, 0
52696, Vaibhav, 3, 1, 0
54836, Timur, 9, 7, 0
54864, Jean Luc, 3, 1, 0
56322, hotips, 3, 1, 0
57214, user633599, 21, 13, 0
57721, ab123, 4, 3, 0
57967, Rob Campbell, 4, 3, 0
58380, Aman Dalmia, 10, 1, 0
58146, carch, 3, 5, 0
59151, rr_cook, 4, 4, 0
59484, Mihkel L., 3, 3, 0
60506, Adrian B., 5, 3, 0
60905, Vadiraj Joshi, 3, 1, 0
60934, Jo-Jo Sułkowski, 3, 1, 0
61368, sonovice, 5, 1, 0
61530, Sayem Imtiaz, 10, 7, 0
45929, Liger, 4, 1, 0
60640, Joris Weimar, 2, 1, 0
51865, Jarom, 4, 1, 0
58549, Eric A. Bunch, 1, 2, 0
64080, Jack Kay, 3, 1, 0
64337, Lee, 3, 1, 0
64599, tk1977tk, 5, 2, 0
65793, Alfred, 5, 1, 0
63693, bipul kumar, 12, 1, 0
25442, blade, 6, 1, 0
66621, user10978972, 4, 4, 0
46997, Hassan ISMAIL FAWAZ, 2, 1, 0
65019, James, 17, 1, 0
67347, Cedar, 5, 2, 0
29430, Shiv_90, 12, 2, 0
68983, Sebastin Santy, 9, 1, 0
69124, Rohit Nair, 3, 2, 0
70078, PL_Pathum, 3, 1, 0
70612, atrlrgn, 4, 1, 0
71171, Ryu S., 4, 1, 0
74795, virchau, 3, 1, 0
74937, TvCasteren, 8, 1, 0
74960, Chintan Gotecha, 1, 1, 0
75359, Sondes, 4, 1, 0
49673, Joseph, 1, 1, 0
75671, sanso, 3, 1, 0
66758, Protostome, 4, 2, 0
38793, coding_ninza, 9, 7, 0
77329, Parth Bhardwaj, 3, 1, 0
77336, Nathan Wailes, 3, 3, 0
77890, user77890, 3, 1, 0
77973, Karthikeyan Nagarajan, 2, 1, 0
78089, MariaKK, 3, 2, 0
70336, Afifa, 6, 2, 0
79448, Li Dong, 26, 10, 0
79773, Oria Gruber, 3, 1, 0
79782, bbbbbb, 8, 1, 0
1061, nimish, 1, 1, 0
1300, user1300, 3, 2, 0
2666, Seth, 2, 1, 0
525, Jake C., 9, 1, 0
3181, Graham Mossman, 1, 1, 0
3445, eckes, 3, 3, 0
3498, user3498, 3, 1, 0
6669, bob dope, 3, 2, 0
8076, cgperal, 6, 3, 0
10303, L. Amber O'Hearn, 2, 2, 0
14604, Sanoj, 8, 5, 0
14665, felipeduque, 4, 1, 0
837, Pranav Waila, 4, 1, 0
9186, Rolf Schorpion, 10, 1, 0
16812, Leela Prabhu, 13, 4, 0
15568, Andres, 4, 2, 0
17913, dougrhess, 3, 1, 0
17916, physics_2015, 37, 7, 0
18249, Psidom, 6, 1, 0
19261, Basj, 21, 7, 0
21464, Cole, 8, 1, 0
25418, user3091275, 9, 5, 0
26058, TomR, 8, 3, 0
26523, Lukasz Tracewski, 1, 1, 0
27403, Manasvee Kumar, 6, 1, 0
27906, Neelesh Dewangan, 4, 1, 0
28941, Kira, 3, 1, 0
27519, Starbucks, 7, 1, 0
30385, Romid, 12, 2, 0
30252, Alberto Chiusole, 1, 2, 0
28743, DYZ, 1, 3, 0
32588, Rachel Jennifer, 3, 1, 0
32908, sp_713, 6, 3, 0
31736, h3h325, 11, 1, 0
33198, Mathmath, 19, 6, 0
34002, Ijjz, 3, 1, 0
34036, Tiago, 22, 1, 0
33777, I Like to Code, 8, 2, 0
37132, Cip Baetu, 5, 4, 0
37014, Siddharth, 6, 2, 0
37921, Evgeny Krivosheev, 3, 3, 0
38098, user144410, 1, 2, 0
39564, user3259111, 3, 1, 0
41385, Joseph, 4, 1, 0
41463, zooby, 10, 1, 0
42029, elkorchi anas, 7, 1, 0
42133, Peter Simpson, 3, 1, 0
15394, dule arnaux, 3, 1, 0
42202, Tim, 4, 1, 0
44654, Xpector, 12, 1, 0
38143, Muhammad Nabiil, 4, 2, 0
46471, haedes, 3, 4, 0
32288, Sid, 25, 3, 0
49941, Jack, 7, 1, 0
50130, Gaurav Jain, 1, 1, 0
26752, lU5er, 6, 2, 0
50992, alwayscurious, 4, 2, 0
51126, Mohan Radhakrishnan, 14, 8, 0
52786, dorsh605, 10, 5, 0
54587, Oleksandr Kim, 8, 4, 0
54981, user3629077, 3, 2, 0
56158, Afshin Amiri, 1, 1, 0
35645, krishna, 6, 2, 0
56855, Joshua  Morales, 3, 1, 0
57618, Roy, 7, 7, 0
58000, samp327, 3, 1, 0
58025, Gurkenkönig, 3, 1, 0
58617, okossial, 6, 2, 0
59084, Ankur Bansal, 7, 5, 0
54439, Sebastian Amenabar, 4, 1, 0
59345, Stephane Bersier, 3, 1, 0
60869, MatN, 7, 2, 0
60885, prithvi vayu, 3, 4, 0
61102, maxE, 3, 1, 0
61455, Matt W, 5, 5, 0
61850, Erik, 4, 1, 0
65949, freediver, 4, 2, 0
54265, Niklas, 3, 1, 0
66804, rjpg, 6, 3, 0
40077, Amin Kiany, 9, 4, 0
42214, Delforge, 6, 2, 0
68669, Sandeep Pandey, 6, 1, 0
67755, Jhon Patric, 20, 8, 0
69686, asahi kibou, 6, 1, 0
70530, electroscience, 3, 2, 0
71425, Bissan, 7, 3, 0
71822, Noureen, 3, 1, 0
73228, SorenA, 4, 3, 0
73671, Yochai , 3, 2, 0
52273, David LeBauer, 3, 1, 0
74705, MGoksu, 2, 1, 0
73209, Alexis Pister, 41, 5, 0
75685, Leena, 13, 1, 0
18298, George Liu, 3, 1, 0
76056, xan, 8, 2, 0
76738, Kitwradr, 3, 2, 0
74839, smttsp, 6, 4, 0
77241, Enyang Wang, 9, 2, 0
77323, Karampistis Dimitrios, 6, 3, 0
78082, clemens_m_b, 3, 1, 0
78102, Aggamarcel, 5, 3, 0
78159, Hassaan, 5, 1, 0
78165, Karthik Bharath, 4, 1, 0
151, rnorberg, 7, 1, 0
43, cynddl, 2, 1, 0
2575, dsign, 2, 1, 0
3128, Kato, 3, 2, 0
3263, Matt Williamson, 3, 1, 0
3504, David Fort Myers, 9, 2, 0
4910, Ben, 3, 1, 0
5369, Cohars, 3, 1, 0
7979, Kartikeya Sinha, 4, 2, 0
8281, Ergo, 3, 1, 0
8313, DMD, 3, 1, 0
9011, Fredrik, 18, 1, 0
10521, Johannes, 1, 1, 0
10253, Enrique Pérez Herrero, 4, 1, 0
12931, Ariana K., 4, 1, 0
14368, khirod, 5, 6, 0
16570, vick, 6, 1, 0
16560, Rafael Muñoz-Mas, 7, 6, 0
18232, Chris F., 3, 1, 0
18778, Strava Ostetnis, 5, 3, 0
20920, Radu Ionescu, 3, 2, 0
21236, fluke-ng, 4, 1, 0
21658, Xiangyu Wang, 4, 1, 0
23195, Miguel, 6, 2, 0
23383, Anonymous programmer, 3, 1, 0
24222, Ruma Sinha, 3, 2, 0
24379, Ben F, 13, 3, 0
18819, prog_guy, 3, 1, 0
25161, user3538161, 3, 1, 0
25742, vsdaking, 6, 3, 0
25983, user2835098, 7, 4, 0
12936, Oswin, 4, 1, 0
26090, eglinker, 3, 2, 0
26126, Camilo Romero, 6, 3, 0
26413, Michail Michailidis, 13, 2, 0
28231, milkmotel, 13, 8, 0
29335, Rana, 5, 2, 0
29952, TRomesh, 3, 1, 0
27469, Abhishek, 13, 5, 0
30890, Lauren Yu, 1, 2, 0
31245, Snympi, 13, 13, 0
31822, Dhruv Mahajan, 25, 7, 0
33118, Pavel, 9, 1, 0
33083, Duc Nguyen, 4, 1, 0
33367, data_sci_guy, 4, 1, 0
358, Adarsh Chavakula, 3, 3, 0
33530, S4nd33p, 5, 1, 0
38429, Ali786, 5, 2, 0
38703, buske, 3, 1, 0
33134, CYAN CEVI, 10, 7, 0
40372, jumov, 3, 1, 0
41881, Azure, 3, 1, 0
43571, acs, 3, 1, 0
43962, lonvangen, 7, 2, 0
44331, Joel Alvarez Myrrie, 4, 1, 0
17012, Sixiang.Hu, 8, 4, 0
33364, Ricky Han, 2, 1, 0
46230, Jun Jang, 21, 9, 0
47182, user1518183, 3, 2, 0
47414, Nilav Baran Ghosh, 1, 1, 0
47777, disorderdev, 4, 1, 0
47867, Vineet Jain, 6, 1, 0
50007, SercioSoydanov, 5, 2, 0
50083, Lou65, 8, 2, 0
50352, John Karimov, 6, 2, 0
50471, MBDev, 10, 6, 0
47412, thebluephantom, 3, 14, 0
51141, Tim, 18, 1, 0
51411, tryingtolearn, 5, 2, 0
51541, Adrien D, 21, 5, 0
51570, Jennifer95, 3, 1, 0
51744, billal, 3, 1, 0
37967, Anton, 3, 2, 0
52462, HariharasudhanAS, 3, 1, 0
40137, PS Nayak, 13, 4, 0
53127, piccolo, 6, 2, 0
26187, lhk, 3, 1, 0
53689, Ashish, 7, 2, 0
25421, Prakhar Agarwal, 3, 1, 0
44465, Saurav Mukherjee, 3, 3, 0
56503, Edgar Derby, 6, 4, 0
56689, Hassen Morad, 5, 2, 0
56930, viral kapadia, 9, 1, 0
57330, Artem Moskalev, 4, 3, 0
57906, m3h0w, 5, 3, 0
59214, kernelfrank, 3, 1, 0
59249, stack not overflowing, 3, 1, 0
59377, GeorgeMA, 3, 1, 0
60332, akhilesh sayana, 3, 1, 0
54046, ARAT, 19, 4, 0
60825, AHAD, 3, 1, 0
61623, FatTony, 4, 2, 0
61757, Rodrigo Perotto, 3, 3, 0
62353, Goutam Bose, 3, 3, 0
62664, Tommaso Bendinelli, 22, 10, 0
30153, Dimimal13, 9, 1, 0
62998, Pedro Torres, 1, 1, 0
64580, HmirceaD, 4, 3, 0
64889, Manu Joseph, 4, 6, 0
65133, yamini goel, 31, 12, 0
43621, Phizaz, 4, 1, 0
66372, Shekhar Tanwar, 12, 2, 0
67917, Filip, 6, 1, 0
66812, DomDev, 1, 4, 0
68068, Aaron Elliot, 6, 4, 0
68984, Danny Abstemio, 3, 1, 0
68778, dataddicted, 1, 1, 0
70946, Lina, 3, 5, 0
71304, babayagaa00070, 4, 5, 0
65349, 1.618, 3, 4, 0
73712, Joao Ataide, 3, 1, 0
74895, wallfacer_mark, 11, 2, 0
59339, Ash, 3, 3, 0
75930, zefciu, 4, 3, 0
76070, BuffsGrad16, 9, 2, 0
76484, Danny Tuppeny, 14, 2, 0
57323, Notable1, 7, 3, 0
76726, lithiux, 3, 1, 0
77061, Jason, 6, 1, 0
77101, uğur yıldırım, 6, 3, 0
77278, Julian, 3, 1, 0
78209, Spyros Spyropoulos, 4, 1, 0
78513, Malik A. Rumi, 6, 4, 0
78739, user78739, 3, 1, 0
78784, Sourabh, 5, 1, 0
79088, Krantikari, 6, 2, 0
68795, Mann, 3, 1, 0
2523, Peter Mortensen, 14, 2, 0
725, Raffael, 4, 1, 0
3244, Anup Ash, 3, 2, 0
8221, user1744649, 3, 2, 0
9982, KMP, 3, 1, 0
10201, Dejian, 6, 5, 0
7714, Wajdi, 12, 7, 0
10979, Krishnaa, 3, 1, 0
14218, pnhgiol, 1, 1, 0
14240, lezebulon, 7, 1, 0
14981, kostas, 7, 2, 0
15595, user3271237, 4, 1, 0
16032, Myles, 3, 1, 0
14310, Bhagyesh Vikani, 14, 12, 0
15255, Akshay Bhonde, 5, 2, 0
20642, fsociety, 1, 1, 0
23417, Manuel Q, 3, 1, 0
23679, CoMartel, 10, 2, 0
23851, yashaka, 7, 2, 0
24157, Credosam, 11, 2, 0
21686, PieCot, 7, 3, 0
5297, Serban Tanasa, 6, 1, 0
26415, SaiNageswar S, 3, 1, 0
29664, Harsimranjeet Singh, 5, 2, 0
29771, Alwyn Mathew, 18, 4, 0
29891, Serge P., 17, 8, 0
30136, sebm, 5, 4, 0
30292, Greedy Coder, 7, 4, 0
30261, Alex, 4, 1, 0
31418, nsssayom, 4, 2, 0
32156, objectivephilosopher, 11, 6, 0
33948, electrique, 3, 3, 0
35563, StochasticIntegrationStudent, 5, 4, 0
30464, Espoir Murhabazi, 11, 5, 0
39136, kitchenprinzessin, 6, 1, 0
40260, XYZ, 4, 1, 0
40795, riadrifai, 6, 1, 0
41058, flyingDope, 18, 6, 0
28713, Corrado, 2, 1, 0
37946, rasen58, 4, 2, 0
41726, Corlin, 11, 1, 0
41979, Robin, 3, 1, 0
42000, Will.S89, 3, 3, 0
42173, user42173, 3, 1, 0
42255, Bai Li, 5, 5, 0
42023, Jay Pratap Pandey, 6, 3, 0
41234, Lars Erik Würflinger, 1, 2, 0
43983, tam, 18, 7, 0
37461, KOB, 12, 3, 0
6458, JasonAizkalns, 13, 1, 0
34138, Tank, 16, 3, 0
46545, yegane, 3, 1, 0
47270, Doug Blank, 5, 2, 0
47331, Ashutosh Dongare, 1, 1, 0
47676, Redman, 3, 1, 0
50074, E.Wan, 9, 2, 0
50249, Daniel ziv, 1, 1, 0
50478, RUser4512, 3, 1, 0
31106, ma3oun, 1, 3, 0
52241, RegUser, 4, 12, 0
32771, Abhishek Priyankar, 3, 1, 0
38596, Vikas Gupta, 4, 3, 0
54266, Neel, 5, 2, 0
54342, delrocco, 6, 1, 0
52480, iNet, 6, 7, 0
57396, Sylvansky, 7, 1, 0
41335, jupiar, 3, 3, 0
58487, Huang_d, 3, 1, 0
58973, user116948, 3, 2, 0
31015, hazrmard, 12, 1, 0
30462, Jodo, 6, 1, 0
37783, Arslán, 6, 1, 0
60092, Ali Akber, 3, 2, 0
60456, zindarod, 3, 1, 0
60121, Anand Rayudu, 4, 1, 0
61606, Alireza, 4, 1, 0
61766, Jane, 8, 6, 0
